Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Product_Sugar_Content_No Sugar,Product_Sugar_Content_Regular,Product_Type_Breads,Product_Type_Breakfast,Product_Type_Canned,Product_Type_Dairy,Product_Type_Frozen Foods,Product_Type_Fruits and Vegetables,Product_Type_Hard Drinks,Product_Type_Health and Hygiene,Product_Type_Household,Product_Type_Meat,Product_Type_Others,Product_Type_Seafood,Product_Type_Snack Foods,Product_Type_Soft Drinks,Product_Type_Starchy Foods,Store_Type_Food Mart,Store_Type_Supermarket Type1,Store_Type_Supermarket Type2
13.73,0.07510747248680541,153.86,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12.37,0.04783732941416013,181.19,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.68,0.11778303565638346,111.67,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
9.9,0.014888612493750654,126.82,1987,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
12.81,0.08984070399978947,141.59,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
14.57,0.02664193094642118,205.45,1999,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10.36,0.04114194333117518,154.75,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.3,0.07138999608667294,153.49,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.25,0.12133228516752496,179.96,1987,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.88,0.03825871211709034,91.12,1998,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.9,0.035367143837291316,107.79,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.19,0.07417939817425151,160.45,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.54,0.10705907229340778,221.75,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.87,0.04114194333117518,113.46,1998,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.13,0.04783732941416013,130.21,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.17,0.035367143837291316,118.58,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
13.88,0.13190507087993858,196.47,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.7,0.16381808522939495,157.63,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.91,0.11243542932978817,122.78,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10.56,0.09531017980432487,92.82,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
13.73,0.128393214768399,192.14,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.12,0.04974209189481407,165.15,1987,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11.14,0.02566774674857779,144.51,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10.97,0.02273948696948943,146.95,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.43,0.0760346862759976,133.54,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12.76,0.01587334915629015,168.41,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16.45,0.07138999608667294,119.11,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
9.52,0.07325046173959267,128.96,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.26,0.02664193094642118,173.33,1987,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
13.73,0.08525984395082342,172.36,1999,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.8,0.023716526617316044,127.36,1998,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
10.42,0.10436001532424277,128.48,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
14.14,0.12221763272424921,174.86,1999,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12.66,0.09984533496971613,191.4,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.04,0.11422114409002286,149.5,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.18,0.055434706888100586,141.09,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
14.73,0.02273948696948943,113.04,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
13.23,0.09893994785490356,137.7,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.37,0.02664193094642118,156.26,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
15.09,0.05638033343610764,117.38,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
14.1,0.08709470685093376,174.64,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11.98,0.0295588022415444,146.34,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
13.3,0.0295588022415444,136.75,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
9.9,0.014888612493750654,85.56,1998,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
15.27,0.012916225266546328,166.56,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.5,0.06952606264861023,154.7,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11.47,0.050693114315518116,194.64,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.47,0.04783732941416013,142.76,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
12.26,0.07417939817425151,113.37,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10.2,0.053540766928029816,117.14,1998,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.41,0.01882175424058776,143.79,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
16.38,0.028587456851912555,160.63,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
12.99,0.04210117601863539,125.58,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.24,0.04018178963283183,118.24,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12.37,0.03825871211709034,124.24,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5.81,0.05164323315183845,68.8,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
8.76,0.055434706888100586,114.21,1998,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
13.93,0.030529205034822874,164.12,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
13.71,0.020782539182528505,137.33,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.12,0.07973496801885356,171.03,1999,1,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13.42,0.032467190137501496,148.54,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.32,0.06952606264861023,123.07,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
11.16,0.03825871211709034,171.62,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
13.61,0.11689375147149933,157.98,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.39,0.01882175424058776,164.5,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.04,0.07510747248680541,144.72,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
13.62,0.0295588022415444,172.98,1999,1,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.16,0.039220713153281295,126.22,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
13.93,0.10795714150509228,151.26,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15.78,0.25541711186450544,150.61,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11.26,0.010939940038334364,169.23,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
15.15,0.020782539182528505,130.79,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.34,0.012916225266546328,90.26,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.44,0.0344014267173324,156.55,2009,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.79,0.09531017980432487,96.07,1998,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.94,0.08342160813907239,108.35,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12.32,0.0760346862759976,128.42,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12.31,0.06485097231961631,172.49,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.67,0.037295784743696894,150.51,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10.52,0.04305948946044697,87.07,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.32,0.030529205034822874,117.31,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.95,0.02664193094642118,191.65,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
13.87,0.08157998699242287,141.25,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.2,0.08157998699242287,109.8,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.32,0.012916225266546328,182.57,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.4,0.08709470685093376,193.78,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
12.21,0.020782539182528505,142.91,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
11.41,0.03343477608623739,131.14,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.13,0.045928931888399804,102.23,1998,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.67,0.013902905168991422,131.35,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
16.06,0.0916671885258238,147.46,1999,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
13.21,0.04114194333117518,171.81,1987,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.56,0.02664193094642118,126.98,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15.32,0.030529205034822874,166.32,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.43,0.06859279146561172,131.75,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
14.26,0.10885440491208209,169.85,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16.5,0.05259245011917058,152.48,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.91,0.045928931888399804,163.6,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.61,0.1595645696713384,159.99,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.57,0.050693114315518116,119.79,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.87,0.1310282624064041,128.01,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
18.3,0.017839918128331,151.98,1999,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.7,0.11511280710050457,130.94,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.73,0.04114194333117518,143.71,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.42,0.04688358589885042,164.97,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
13.01,0.04210117601863539,162.94,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
9.1,0.06485097231961631,189.09,2009,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.2,0.07417939817425151,136.92,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
17.37,0.10616019582839063,193.46,1999,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11.57,0.04018178963283183,112.41,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
15.25,0.050693114315518116,165.85,1999,1,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11.44,0.037295784743696894,99.71,1998,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.58,0.08250122151174369,170.01,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
13.61,0.16296882827813966,167.03,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.45,0.045928931888399804,95.95,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
11.79,0.02273948696948943,154.96,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9.63,0.1501426584297195,108.43,1998,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.71,0.06952606264861023,171.51,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10.68,0.09803374027136541,110.65,1998,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.86,0.04783732941416013,150.58,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.07,0.012916225266546328,151.58,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.92,0.050693114315518116,129.27,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.95,0.10705907229340778,143.31,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
13.93,0.07881118042428978,182.74,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.94,0.02176149178151269,191.19,1987,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
11.83,0.11332868530700317,124.6,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11.67,0.10165365372649983,122.42,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.94,0.08525984395082342,97.93,1998,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
13.96,0.08617769624105233,133.13,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.62,0.12751332029895962,62.17,1998,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.98,0.08157998699242287,112.33,2009,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
13.71,0.11422114409002286,162.82,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
11.4,0.11867152971749864,116.4,2009,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
9.98,0.02664193094642118,125.22,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.75,0.030529205034822874,131.43,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11.12,0.0639133257436528,181.96,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10.82,0.07045846364856141,106.25,1998,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
12.02,0.03149866705937099,132.36,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
13.05,0.15529288440603534,137.46,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9.3,0.023716526617316044,102.53,1998,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.4,0.12133228516752496,191.29,1987,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13.9,0.032467190137501496,187.96,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10.54,0.06015392281974709,124.14,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
15.55,0.0246926125903715,163.35,1999,1,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15.58,0.013902905168991422,192.36,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15.16,0.09893994785490356,174.94,1987,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.57,0.26082461828189824,174.65,1999,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.87,0.06485097231961631,147.96,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.19,0.14410034397375687,118.28,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
14.73,0.1301506844650451,170.69,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16.85,0.03149866705937099,178.33,1999,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.56,0.0639133257436528,145.21,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.28,0.07325046173959267,162.31,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10.97,0.12044615307586716,112.59,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10.76,0.0246926125903715,186.22,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
15.75,0.0573250666192694,171.93,1987,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13.19,0.04783732941416013,144.04,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.55,0.037295784743696894,144.6,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19.91,0.06485097231961631,174.4,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15.78,0.07973496801885356,198.38,1999,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.62,0.05259245011917058,131.01,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.14,0.014888612493750654,201.78,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.44,0.054488185284069734,202.42,1999,1,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14.38,0.07045846364856141,206.22,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.49,0.04879016416943201,143.55,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
13.04,0.14842000511827327,134.52,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12.72,0.24216155714997162,108.08,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.58,0.25851069515150105,161.96,1987,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
12.55,0.023716526617316044,147.68,2009,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15.74,0.15357908792830063,157.48,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14.92,0.05164323315183845,157.72,1987,2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.94,0.017839918128331,196.74,1987,2,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.02,0.02566774674857779,115.99,1998,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
14.69,0.05164323315183845,152.72,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.53,0.06952606264861023,148.53,2009,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.0,0.02664193094642118,146.74,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.44,0.045928931888399804,124.29,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.24,0.1231021971339834,171.54,1987,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.31,0.11600367575630613,146.65,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11.96,0.06015392281974709,143.25,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
9.34,0.02566774674857779,87.95,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
10.9,0.07973496801885356,121.33,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10.64,0.11600367575630613,180.89,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
13.7,0.08617769624105233,181.34,1999,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.77,0.013902905168991422,129.05,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.6,0.1231021971339834,164.77,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.52,0.0295588022415444,123.79,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.74,0.08342160813907239,177.62,1987,2,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.5,0.06672363204290818,168.03,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10.88,0.16889853646181394,136.57,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.0,0.04018178963283183,157.91,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
9.92,0.09893994785490356,120.78,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8.91,0.02566774674857779,132.93,1987,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.68,0.05164323315183845,141.24,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.01,0.04210117601863539,134.66,2009,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.15,0.01882175424058776,148.13,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11.24,0.044973365642731154,149.78,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8.21,0.017839918128331,87.91,1998,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.43,0.08984070399978947,160.66,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.45,0.04114194333117518,170.68,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
15.66,0.05164323315183845,162.81,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.17,0.11332868530700317,124.25,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11.24,0.030529205034822874,130.26,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.0,0.0344014267173324,147.9,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.34,0.023716526617316044,185.01,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.72,0.030529205034822874,168.18,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
14.41,0.01882175424058776,117.74,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
13.3,0.13278111123381847,166.26,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
15.77,0.0344014267173324,209.79,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14.49,0.010939940038334364,203.67,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.73,0.02176149178151269,136.35,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
10.72,0.1510028735365274,150.44,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
12.65,0.07510747248680541,98.99,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
