Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Product_Sugar_Content_No Sugar,Product_Sugar_Content_Regular,Product_Type_Breads,Product_Type_Breakfast,Product_Type_Canned,Product_Type_Dairy,Product_Type_Frozen Foods,Product_Type_Fruits and Vegetables,Product_Type_Hard Drinks,Product_Type_Health and Hygiene,Product_Type_Household,Product_Type_Meat,Product_Type_Others,Product_Type_Seafood,Product_Type_Snack Foods,Product_Type_Soft Drinks,Product_Type_Starchy Foods,Store_Type_Food Mart,Store_Type_Supermarket Type1,Store_Type_Supermarket Type2
12.26,0.08157998699242287,138.07,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.57,0.06297479916138844,128.59,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10.99,0.11867152971749864,148.23,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
11.59,0.0344014267173324,96.26,1998,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.44,0.07881118042428978,220.07,1999,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11.16,0.050693114315518116,151.76,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
13.48,0.13278111123381847,153.36,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10.02,0.16889853646181394,89.92,1998,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11.58,0.20538682972495073,152.36,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10.21,0.0916671885258238,121.78,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.83,0.06859279146561172,167.45,1999,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.44,0.1722712209404532,102.17,1987,2,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
8.4,0.035367143837291316,90.7,1998,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.16,0.1906203596086497,173.09,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
17.18,0.02566774674857779,217.07,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
13.84,0.05921185963184608,146.78,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
14.54,0.04688358589885042,174.41,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
11.36,0.1310282624064041,152.15,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
13.68,0.053540766928029816,172.37,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12.4,0.053540766928029816,112.74,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.35,0.02273948696948943,95.79,1998,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
17.24,0.06672363204290818,224.3,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8.18,0.1406311297397456,103.74,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
9.65,0.02664193094642118,94.67,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16.54,0.012916225266546328,220.37,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12.14,0.0760346862759976,144.92,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11.68,0.11332868530700317,129.73,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.49,0.07788653865707122,160.35,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.22,0.11511280710050457,127.13,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.63,0.035367143837291316,129.62,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
11.33,0.0295588022415444,145.97,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.35,0.02664193094642118,135.3,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.2,0.07696104113612832,145.66,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
14.04,0.03149866705937099,108.88,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
10.29,0.02664193094642118,150.71,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
16.1,0.04879016416943201,172.97,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10.99,0.02176149178151269,146.14,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
12.28,0.0889262091944015,100.94,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10.37,0.10616019582839063,146.48,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.92,0.02664193094642118,131.58,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.12,0.10705907229340778,151.61,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
14.33,0.09349034308733889,194.7,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
13.54,0.09803374027136541,99.24,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
17.44,0.03343477608623739,193.87,1999,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15.49,0.08525984395082342,156.13,1999,1,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
21.04,0.039220713153281295,158.86,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12.03,0.019802627296179712,95.47,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.58,0.16381808522939495,117.91,2009,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16.19,0.06485097231961631,126.46,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5.71,0.030529205034822874,120.96,1998,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.69,0.06015392281974709,155.48,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
14.44,0.030529205034822874,135.2,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
16.74,0.09531017980432487,203.67,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.93,0.07973496801885356,105.58,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
9.01,0.08525984395082342,96.1,1998,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.01,0.08617769624105233,145.57,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.48,0.020782539182528505,143.52,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.85,0.032467190137501496,159.07,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
14.17,0.07881118042428978,161.55,1998,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
11.19,0.04210117601863539,130.27,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.12,0.11243542932978817,102.57,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
13.1,0.0295588022415444,157.08,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
10.22,0.11600367575630613,130.98,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.45,0.028587456851912555,146.12,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.39,0.08617769624105233,154.27,1999,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.18,0.1310282624064041,144.03,2009,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16.33,0.08525984395082342,146.79,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
11.39,0.06297479916138844,178.11,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.13,0.11154137473290741,223.61,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
13.17,0.07325046173959267,151.4,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.5,0.03149866705937099,149.26,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.64,0.13453089295760615,150.91,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
15.54,0.02664193094642118,186.52,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.26,0.028587456851912555,120.55,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
15.36,0.04305948946044697,221.8,1999,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.95,0.035367143837291316,176.83,1987,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
12.36,0.02566774674857779,98.31,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5.93,0.0295588022415444,109.76,1998,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.92,0.1595645696713384,142.67,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.96,0.02176149178151269,129.98,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12.91,0.04305948946044697,131.29,2009,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.73,0.013902905168991422,153.79,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.68,0.023716526617316044,140.13,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11.15,0.1097508639591192,140.71,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.99,0.05921185963184608,130.04,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
15.35,0.07788653865707122,162.2,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10.09,0.028587456851912555,88.75,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
14.28,0.08065790301745447,148.82,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11.41,0.05259245011917058,138.43,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12.15,0.061095099359810875,155.6,2009,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
15.56,0.035367143837291316,193.44,1999,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.81,0.014888612493750654,142.71,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
13.94,0.04018178963283183,98.97,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
10.7,0.12044615307586716,124.23,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
13.94,0.035367143837291316,191.07,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.9,0.06485097231961631,118.8,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.42,0.06952606264861023,131.2,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
12.13,0.06952606264861023,98.87,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10.34,0.11332868530700317,126.22,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.3,0.036331929247390274,154.46,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
16.33,0.050693114315518116,196.68,1999,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15.7,0.03825871211709034,188.25,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13.35,0.06485097231961631,108.83,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.03,0.09349034308733889,142.58,2009,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.19,0.12486898204586927,119.26,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11.49,0.11243542932978817,141.28,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.75,0.11511280710050457,99.16,1998,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.17,0.03343477608623739,122.91,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.84,0.10345870836822998,175.87,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11.22,0.06485097231961631,125.23,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
17.35,0.045928931888399804,137.15,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.86,0.07325046173959267,154.49,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
13.17,0.0344014267173324,160.78,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
14.83,0.13714983814723364,183.62,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.31,0.0639133257436528,119.26,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.32,0.06859279146561172,149.64,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.59,0.11867152971749864,165.05,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.4,0.028587456851912555,123.1,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.22,0.13365638481267358,176.83,1998,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12.98,0.12927233570413918,146.5,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
13.91,0.09803374027136541,151.64,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.52,0.014888612493750654,141.18,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.99,0.032467190137501496,86.79,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
10.3,0.08525984395082342,118.94,1987,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
16.98,0.014888612493750654,188.74,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15.46,0.003992021269537453,150.48,1987,2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13.37,0.13453089295760615,173.1,1987,2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
10.85,0.009950330853168083,144.61,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
14.11,0.07510747248680541,131.65,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.38,0.027615167032973367,180.73,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11.55,0.05164323315183845,153.55,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
12.14,0.04688358589885042,168.28,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.95,0.02176149178151269,226.26,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13.81,0.010939940038334364,173.28,1999,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11.88,0.1722712209404532,160.57,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
12.22,0.07138999608667294,135.02,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.08,0.0760346862759976,168.87,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.52,0.044973365642731154,186.63,1987,2,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
15.31,0.061095099359810875,144.37,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
14.1,0.005982071677547464,210.11,1999,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14.39,0.020782539182528505,114.68,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.06,0.04210117601863539,123.58,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9.82,0.030529205034822874,145.64,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.05,0.02664193094642118,145.13,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.02,0.11332868530700317,158.7,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.54,0.04783732941416013,151.98,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
15.03,0.12044615307586716,164.72,1999,1,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.04,0.08250122151174369,162.26,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
12.22,0.013902905168991422,81.67,1998,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
15.75,0.07325046173959267,144.77,1987,2,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.07,0.036331929247390274,143.79,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
9.32,0.04114194333117518,127.59,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.29,0.11600367575630613,159.9,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12.11,0.032467190137501496,175.29,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11.61,0.04783732941416013,200.87,1999,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.21,0.0344014267173324,147.23,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
11.6,0.027615167032973367,190.11,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.4,0.06297479916138844,94.99,1987,2,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13.88,0.07138999608667294,145.68,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.95,0.06672363204290818,156.41,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
17.36,0.07788653865707122,153.55,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.05,0.012916225266546328,114.41,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.16,0.061095099359810875,129.12,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.89,0.08525984395082342,161.22,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
14.83,0.1458304482115395,189.19,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10.9,0.012916225266546328,153.32,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12.54,0.0639133257436528,124.0,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.88,0.037295784743696894,96.49,2009,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.41,0.12927233570413918,120.58,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
12.81,0.0246926125903715,143.16,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
12.68,0.0295588022415444,133.19,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
12.01,0.09984533496971613,146.0,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
15.02,0.04305948946044697,193.24,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
9.81,0.03825871211709034,141.69,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.55,0.16126814759612226,170.58,2009,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.24,0.12486898204586927,135.42,1998,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.09,0.12044615307586716,178.38,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13.19,0.006975613736425242,153.58,2009,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16.02,0.1239859797809912,187.35,1999,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.28,0.030529205034822874,144.26,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
12.84,0.045928931888399804,147.58,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
14.24,0.061095099359810875,159.5,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9.74,0.035367143837291316,89.74,1998,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.36,0.08525984395082342,138.92,2009,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
9.76,0.014888612493750654,139.5,1998,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
14.02,0.12044615307586716,195.0,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
14.41,0.0295588022415444,146.36,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
12.86,0.16041672140590468,160.58,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
13.16,0.010939940038334364,130.22,2009,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
13.84,0.037295784743696894,115.31,2009,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.43,0.06297479916138844,177.0,1999,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11.4,0.061095099359810875,141.03,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
9.11,0.030529205034822874,122.34,1998,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
9.37,0.045928931888399804,130.6,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9.66,0.16296882827813966,86.2,1998,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
12.13,0.06485097231961631,171.71,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
10.68,0.035367143837291316,145.38,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.25,0.030529205034822874,182.95,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.77,0.10255658832509207,189.04,1987,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.61,0.013902905168991422,144.48,2009,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12.29,0.036331929247390274,129.26,2009,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
13.34,0.03825871211709034,150.81,2009,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
14.2,0.05259245011917058,112.5,2009,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.58,0.039220713153281295,121.29,1987,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
13.1,0.04018178963283183,124.94,2009,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.46,0.08065790301745447,158.78,2009,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.61,0.032467190137501496,153.19,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.14,0.14928170271575444,147.36,2009,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
13.68,0.128393214768399,97.26,2009,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.29,0.020782539182528505,155.86,2009,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
12.68,0.06203539091945264,183.73,1999,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.24,0.07417939817425151,123.65,1987,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.4,0.07881118042428978,125.61,1998,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
